"","D01","D02","D03","D04","D05","D06","D07","D08","D09","B01","B09","B02","B10","B03","B04","B05","B06","B07","B12","B11","B08"
"bin_m25.cct140",0.45,0.276538461538462,0,0.01,0.232666666666667,0.0228,0.204615384615385,0.0181818181818182,0.333333333333333,0.799,0.0714285714285714,0.6272,0.833333333333333,0.76969696969697,0.111818181818182,0.02,0.27,0.0288333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m25.cct35_sub",0.47,0.151153846153846,0,0.01,0.146666666666667,0.0096,0.0584615384615385,0.336363636363636,0.108333333333333,0.495,0.442857142857143,0.7712,0.971666666666667,0.393939393939394,0.0572727272727273,0.02,0.593703703703704,0.0335,0.0857142857142857,0.0285714285714286,0.771666666666667
"bin_m25.cct39_sub",0.673076923076923,0.789230769230769,0.506,0.01,0.583333333333333,0.1336,0.756153846153846,0.909090909090909,0.166666666666667,1,0.821428571428571,1,0.981666666666667,0.947272727272727,0.357272727272727,0,0.938518518518519,0.0426666666666667,0.114285714285714,0.0285714285714286,1
"bin_m25.cct74_sub",0.511538461538461,0.309230769230769,0,0.01,0.192666666666667,0.0268,0.534615384615385,0.0909090909090909,0.00833333333333333,0.594,0.428571428571429,0.5304,0.863333333333333,0.693636363636364,0.0936363636363636,0.02,0.363703703703704,0.0278333333333333,0.0857142857142857,0.0285714285714286,0.761666666666667
"bin_m25.cct75_sub",0.479230769230769,0.219230769230769,0.1,0,0.146666666666667,0.016,0.357692307692308,0.145454545454545,0.108333333333333,0.701,0.2,0.408,0.808333333333333,0.53,0.175454545454545,0.02,0.387037037037037,0.031,0.171428571428571,0.0285714285714286,0.726666666666667
"bin_m25.cct95",0.611538461538462,0.232307692307692,0.1,0.01,0.2,0.016,0.542307692307692,0.145454545454545,0.1,0.743,0.542857142857143,0.7056,0.78,0.768181818181818,0.0845454545454545,0.02,0.335555555555556,0.0385,0.114285714285714,0.0285714285714286,0.75
"bin_m25.mtb107",0.697692307692308,0.333461538461538,0.28,0.01,0.232666666666667,0.0344,0.327692307692308,0.290909090909091,0.333333333333333,0.799,0.414285714285714,0.8224,0.833333333333333,0.716969696969697,0.0936363636363636,0.02,0.33037037037037,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.716666666666667
"bin_m25.mtb124_sub",0.673846153846154,0.516538461538462,0.34,0.01,0.173333333333333,0.0444,0.335384615384615,0.118181818181818,0.358333333333333,0.767,0.528571428571429,0.8856,0.841666666666667,0.741515151515151,0.13,0.02,0.452962962962963,0.0391666666666667,0.114285714285714,0.0285714285714286,0.766666666666667
"bin_m25.mtb125",0.464615384615385,0.162692307692308,0,0.01,0.188666666666667,0,0.403846153846154,0.0909090909090909,0.175,0.718,0.428571428571429,0.3464,0.866666666666667,0.419090909090909,0.0481818181818182,0.02,0.195555555555556,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m25.mtb130",0.57,0.359615384615385,0.064,0.01,0.146666666666667,0.0056,0.185384615384615,0.290909090909091,0.166666666666667,0.534,0.342857142857143,0.736,0.981666666666667,0.581818181818182,0.0481818181818182,0,0.641481481481481,0.0301666666666667,0.114285714285714,0.0285714285714286,0.833333333333333
"bin_m25.mtb132",0.301538461538462,0.07,0,0.04625,0.166666666666667,0,0.25,0.0909090909090909,0.00833333333333333,0.799,0.0857142857142857,0.168,0.595,0.199090909090909,0.0481818181818182,0.02,0.148518518518519,0.0143333333333333,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m25.mtb136",0.490769230769231,0.192307692307692,0.1,0.01,0.186,0.0388,0.480769230769231,0.145454545454545,0.208333333333333,0.939,0.528571428571429,0.7552,0.833333333333333,0.739090909090909,0.0845454545454545,0.02,0.357407407407407,0.0455,0.114285714285714,0.0285714285714286,0.85
"bin_m25.mtb147",0.2,0.0538461538461538,0,0.05625,0.166666666666667,0,0.403846153846154,0.0909090909090909,0.0833333333333333,0.718,0.0857142857142857,0.088,0.386666666666667,0.276363636363636,0.0936363636363636,0.02,0.14962962962963,0.0231666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m25.mtb176",0.506923076923077,0.114615384615385,0,0.01,0.166666666666667,0.0056,0.327692307692308,0.336363636363636,0.0916666666666667,0.513,0.428571428571429,0.776,1,0.496666666666667,0.0481818181818182,0.02,0.631851851851852,0.0218333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m25.mtb19",0.210769230769231,0.244230769230769,0,0.05625,0.166666666666667,0,0.403846153846154,0.0181818181818182,0,0.718,0,0,0.436666666666667,0.284242424242424,0.0936363636363636,0.02,0.146666666666667,0.0245,0.0571428571428571,0.0285714285714286,0.795
"bin_m25.mtb2",0.696923076923077,0.209615384615385,0.08,0.01,0.188666666666667,0.0284,0.243076923076923,0.0909090909090909,0.333333333333333,0.799,0.428571428571429,0.8384,0.825,0.718181818181818,0.0936363636363636,0.02,0.326296296296296,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.755
"bin_m25.mtb4",0.666923076923077,0.474230769230769,0.28,0.01,0.232666666666667,0.0344,0.341538461538462,0.0909090909090909,0.25,0.799,0.414285714285714,0.8224,0.823333333333333,0.736060606060606,0.0936363636363636,0.02,0.365925925925926,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m25.mtb47",0.246923076923077,0.0903846153846154,0.2,0.01,0.08,0.0096,0.442307692307692,0.0909090909090909,0.0416666666666667,0.622,0.442857142857143,0.7024,0.848333333333333,0.578484848484848,0.0572727272727273,0.02,0.227777777777778,0.0311666666666667,0.0857142857142857,0.0285714285714286,0.783333333333333
"bin_m25.mtb52",0.669230769230769,0.198076923076923,0.28,0.01,0.188666666666667,0.0284,0.366153846153846,0.336363636363636,0.175,0.799,0.428571428571429,0.8224,0.866666666666667,0.768787878787879,0.0936363636363636,0.02,0.232962962962963,0.0455,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m25.mtb55_sub",0.767692307692308,0.392692307692308,0.28,0.01,0.232666666666667,0.0344,0.243076923076923,0.0909090909090909,0.333333333333333,0.799,0.428571428571429,0.7824,0.825,0.777272727272727,0.139090909090909,0.02,0.348888888888889,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m25.mtb58_sub",0.659230769230769,0.530769230769231,0.04,0.01,0.230666666666667,0.004,0.373846153846154,0.0909090909090909,0.2,0.839,0.442857142857143,0.8624,0.838333333333333,0.627575757575758,0.0727272727272727,0.02,0.357407407407407,0.0271666666666667,0.0857142857142857,0.0285714285714286,0.771666666666667
"bin_m25.mtb74",0.639230769230769,0.218461538461538,0.28,0.01,0.232666666666667,0.034,0.327692307692308,0.0181818181818182,0.333333333333333,0.769,0.342857142857143,0.7984,0.791666666666667,0.748787878787879,0.0936363636363636,0.108,0.354814814814815,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.795
"bin_m25.mtb91",0.491538461538462,0.321153846153846,0.064,0.01,0.1,0,0.339230769230769,0.0181818181818182,0.0833333333333333,0.534,0.342857142857143,0.656,0.815,0.658484848484848,0.0481818181818182,0.02,0.712962962962963,0.0301666666666667,0.114285714285714,0.0285714285714286,0.833333333333333
"bin_m25.mtb94",0.686153846153846,0.199230769230769,0,0.01,0.22,0.0056,0.327692307692308,0.0181818181818182,0.166666666666667,0.513,0.414285714285714,0.736,0.99,0.7,0.0481818181818182,0.02,0.72037037037037,0.0218333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m25.mtb97_sub",0.556153846153846,0.328846153846154,0,0.01,0.06,0.0056,0.0969230769230769,0.336363636363636,0.166666666666667,0.567,0.0857142857142857,0.7976,0.825,0.392424242424242,0.0936363636363636,0.108,0.414074074074074,0.0301666666666667,0.157142857142857,0.0285714285714286,0.511666666666667
"bin_m25.vmb106",0.682307692307692,0.312692307692308,0.22,0.01,0.252666666666667,0.0096,0.349230769230769,0.336363636363636,0.35,0.718,0.442857142857143,0.8384,0.841666666666667,0.714545454545455,0.0845454545454545,0.02,0.495925925925926,0.0245,0.0285714285714286,0.0285714285714286,0.771666666666667
"bin_m25.vmb107",0.294615384615385,0.251923076923077,0.1,0.01,0.155333333333333,0.016,0.480769230769231,0.145454545454545,0.225,0.542,0.185714285714286,0.5256,0.92,0.436363636363636,0.0363636363636364,0.02,0.328148148148148,0.0318333333333333,0.0571428571428571,0.0285714285714286,0.483333333333333
"bin_m25.vmb111",0.599230769230769,0.625384615384615,0.33,0.05625,0.208666666666667,0.038,0.573076923076923,0.336363636363636,0.116666666666667,0.839,0.1,0.784,0.841666666666667,0.802121212121212,0.120909090909091,0.02,0.565555555555556,0.0355,0.142857142857143,0.0285714285714286,0.85
"bin_m25.vmb114",0.473076923076923,0.328076923076923,0.2,0.05625,0.188666666666667,0,0.526923076923077,0.0909090909090909,0.175,0.718,0.428571428571429,0.3592,0.866666666666667,0.422121212121212,0.0481818181818182,0.02,0.201481481481481,0.0245,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m25.vmb119",0.360769230769231,0.181923076923077,0.37,0.01,0.262,0.0096,0.2,0.0909090909090909,0.25,0.522,0.742857142857143,0.6448,0.82,0.716363636363636,0.0754545454545455,0.02,0.278888888888889,0.0535,0.142857142857143,0.0285714285714286,0.52
"bin_m25.vmb122",0.576153846153846,0.136538461538462,0.124,0,0.2,0.004,0.108461538461538,0.118181818181818,0.125,0.634,0.442857142857143,0.8008,0.97,0.401515151515152,0.0572727272727273,0.02,0.637037037037037,0.0285,0.157142857142857,0.0285714285714286,0.828333333333333
"bin_m25.vmb125",0.562307692307692,0.568461538461538,0.28,0.05625,0.285333333333333,0.0172,0.218461538461538,0.0909090909090909,0.25,0.799,0.428571428571429,0.8224,0.848333333333333,0.726666666666667,0.0754545454545455,0.02,0.491851851851852,0.0288333333333333,0,0.0285714285714286,0.755
"bin_m25.vmb13",0.49,0.134615384615385,0.06,0.01,0.0933333333333333,0.016,0.534615384615385,0.118181818181818,0.0583333333333333,0.613,0.528571428571429,0.252,0.691666666666667,0.373636363636364,0.0390909090909091,0.02,0.303703703703704,0.023,0.0285714285714286,0.0285714285714286,0.283333333333333
"bin_m25.vmb131",0.727692307692308,0.301923076923077,0.064,0.01,0.1,0,0.07,0.290909090909091,0.166666666666667,0.799,0.414285714285714,0.736,1,0.731818181818182,0.0481818181818182,0.02,0.712962962962963,0.0301666666666667,0.114285714285714,0.0285714285714286,0.85
"bin_m25.vmb19",0.673076923076923,0.521538461538462,0.196,0.01,0.252666666666667,0.044,0.426153846153846,0.0909090909090909,0.258333333333333,0.799,0.442857142857143,0.712,0.861666666666667,0.785454545454546,0.102727272727273,0.02,0.62962962962963,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.783333333333333
"bin_m25.vmb27",0.414615384615385,0.424230769230769,0.26,0.05625,0.102,0.004,0.326923076923077,0.118181818181818,0.258333333333333,0.583,0.442857142857143,0.4024,0.916666666666667,0.462727272727273,0.0572727272727273,0.02,0.223703703703704,0.0215,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m25.vmb37",0.486153846153846,0.109615384615385,0.064,0.01,0.286666666666667,0,0.223846153846154,0.290909090909091,0.0833333333333333,0.588,0.414285714285714,0.736,0.981666666666667,0.497575757575758,0.0481818181818182,0.02,0.505185185185185,0.0301666666666667,0.0571428571428571,0.0285714285714286,0.755
"bin_m25.vmb40",0.208461538461538,0.146538461538462,0,0.1225,0.146666666666667,0.0268,0.257692307692308,0.336363636363636,0.108333333333333,0.3,0.1,0.4048,0.741666666666667,0.552121212121212,0.157272727272727,0.02,0.49,0.0335,0.142857142857143,0.0285714285714286,0.85
"bin_m25.vmb42",0.215384615384615,0.157692307692308,0.06,0.01,0.106666666666667,0.016,0.319230769230769,0.118181818181818,0.0583333333333333,0.36,0.185714285714286,0.256,0.533333333333333,0.287878787878788,0.0181818181818182,0.02,0.315555555555556,0.0138333333333333,0.0285714285714286,0.0285714285714286,0.666666666666667
"bin_m25.vmb48_sub",0.43,0.428076923076923,0.064,0.03625,0.233333333333333,0,0.108461538461538,0.336363636363636,0.0916666666666667,0.588,0.428571428571429,0.6952,0.975,0.366666666666667,0.0481818181818182,0.02,0.512962962962963,0.0218333333333333,0.128571428571429,0.0285714285714286,0.711666666666667
"bin_m25.vmb76",0.661538461538462,0.303846153846154,0.064,0.01,0.0466666666666667,0,0.07,0.0909090909090909,0.166666666666667,0.564,0.0857142857142857,0.776,0.998333333333333,0.692424242424242,0.0481818181818182,0.02,0.644444444444444,0.0301666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m25.vmb77_sub",0.530769230769231,0.223461538461538,0.196,0.05625,0.449333333333333,0.04,0.404615384615385,0.0909090909090909,0.166666666666667,0.931,0.414285714285714,0.7,0.833333333333333,0.689090909090909,0.0936363636363636,0.02,0.479259259259259,0.0205,0.0571428571428571,0.0285714285714286,0.716666666666667
"bin_m25.vmb85",0.517692307692308,0.127692307692308,0,0.01,0.202,0.0324,0.212307692307692,0.0909090909090909,0.425,0.799,0.428571428571429,0.7528,0.821666666666667,0.686969696969697,0.0845454545454545,0.02,0.585185185185185,0.0488333333333333,0.0285714285714286,0.0285714285714286,0.755
"bin_m25.vmb86_sub",0.470769230769231,0.153846153846154,0.26,0.01,0.146666666666667,0.004,0.534615384615385,0.118181818181818,0.0416666666666667,0.583,0.1,0.196,0.266666666666667,0.401818181818182,0.0572727272727273,0.02,0.193703703703704,0.0368333333333333,0.0857142857142857,0.0285714285714286,0.763333333333333
"bin_m25.vmb87",0.481538461538462,0.372307692307692,0.064,0.01,0.188666666666667,0,0.116153846153846,0.336363636363636,0.166666666666667,0.564,0.428571428571429,0.6456,1,0.652727272727273,0.0481818181818182,0.02,0.711851851851852,0.0301666666666667,0.142857142857143,0.0285714285714286,0.85
"bin_m3.cct12_sub",0.588461538461538,0.338461538461538,0.064,0.01,0.166666666666667,0.0056,0.0776923076923077,0.336363636363636,0.166666666666667,0.486,0.0857142857142857,0.7488,0.821666666666667,0.408181818181818,0.0936363636363636,0.108,0.426666666666667,0.0296666666666667,0.0857142857142857,0.0285714285714286,0.761666666666667
"bin_m3.cct136_sub",0.706923076923077,0.325769230769231,0.24,0.04625,0.102,0.0152,0.288461538461538,0.0909090909090909,0.266666666666667,0.481,0.1,0.7416,0.828333333333333,0.636060606060606,0.0845454545454545,0.02,0.312592592592593,0.0298333333333333,0.0285714285714286,0.0285714285714286,0.616666666666667
"bin_m3.cct166_sub",0.476923076923077,0.640769230769231,0.26,0.05625,0.284,0.0268,0.335384615384615,0.118181818181818,0.266666666666667,0.869,0.457142857142857,0.6776,0.686666666666667,0.752727272727273,0.0909090909090909,0.02,0.598148148148148,0.0278333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m3.cct28",0.323846153846154,0.282692307692308,0.15,0.01,0.116,0.016,0.12,0.118181818181818,0.191666666666667,0.83,0.757142857142857,0.5016,0.716666666666667,0.708484848484848,0.0727272727272727,0.108,0.581481481481481,0.0365,0.142857142857143,0.0285714285714286,0.716666666666667
"bin_m3.cct77",0.238461538461538,0.182692307692308,0.1,0.01,0.133333333333333,0.016,0.326923076923077,0.336363636363636,0.0833333333333333,0.43,0.185714285714286,0.352,0.808333333333333,0.418181818181818,0.0545454545454545,0.02,0.383333333333333,0.0205,0.114285714285714,0.0285714285714286,0.671666666666667
"bin_m3.cct87",0.315384615384615,0.263461538461538,0.1,0.01,0.2,0.05,0.158461538461538,0.145454545454545,0.241666666666667,0.701,0.2,0.7256,0.966666666666667,0.706363636363636,0.132727272727273,0.02,0.531851851851852,0.0283333333333333,0.242857142857143,0.0285714285714286,0.85
"bin_m3.mtb134_sub",0.534615384615385,0.275769230769231,0,0.01,0.166666666666667,0,0.173846153846154,0.0909090909090909,0.25,0.564,0.0857142857142857,0.768,0.83,0.777878787878788,0.111818181818182,0.02,0.441481481481481,0.0288333333333333,0.114285714285714,0.0285714285714286,0.755
"bin_m3.mtb140",0.460769230769231,0.217307692307692,0,0.01,0.168666666666667,0.004,0.0584615384615385,0.336363636363636,0.0333333333333333,0.513,0.1,0.796,0.698333333333333,0.622727272727273,0.102727272727273,0.02,0.637037037037037,0.0251666666666667,0.214285714285714,0.0285714285714286,0.778333333333333
"bin_m3.mtb191_sub",0.651538461538462,0.41,0.28,0.01,0.210666666666667,0.0344,0.341538461538462,0.0909090909090909,0.416666666666667,0.799,0.428571428571429,0.7048,0.855,0.748181818181818,0.0636363636363636,0.02,0.254444444444444,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m3.mtb192_sub",0.745384615384615,0.367692307692308,0.26,0.01,0.252666666666667,0.044,0.335384615384615,0.118181818181818,0.416666666666667,0.839,0.442857142857143,0.7176,0.766666666666667,0.726969696969697,0.0390909090909091,0.02,0.485185185185185,0.0355,0.0285714285714286,0.0285714285714286,0.771666666666667
"bin_m3.mxb35_sub",0.498461538461538,0.143461538461538,0.064,0.01,0.06,0.004,0.0776923076923077,0.336363636363636,0.00833333333333333,0.618,0.428571428571429,0.828,1,0.341818181818182,0.0572727272727273,0.02,0.68962962962963,0.0141666666666667,0.0857142857142857,0.0285714285714286,0.611666666666667
"bin_m3.vmb108",0.465384615384615,0.276538461538462,0,0.05625,0.232666666666667,0.0228,0.526923076923077,0.0181818181818182,0.333333333333333,0.799,0.0714285714285714,0.6272,0.833333333333333,0.751515151515151,0.111818181818182,0.02,0.210740740740741,0.0288333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m3.vmb138",0.582307692307692,0.43,0,0.01,0.146666666666667,0.0056,0.358461538461538,0.518181818181818,0.166666666666667,0.534,0.342857142857143,0.7952,1,0.741212121212121,0.139090909090909,0.088,0.770740740740741,0.0301666666666667,0.114285714285714,0.0285714285714286,0.833333333333333
"bin_m3.vmb52",0.583846153846154,0.253846153846154,0.04,0.01,0.146666666666667,0.004,0.0892307692307692,0.336363636363636,0.208333333333333,0.481,0.1,0.7528,0.726666666666667,0.438181818181818,0.102727272727273,0.108,0.425185185185185,0.0285,0.0857142857142857,0.0285714285714286,0.728333333333333
"bin_m3.vmb99",0.237692307692308,0.157692307692308,0.06,0,0.106666666666667,0.016,0.319230769230769,0.118181818181818,0.0583333333333333,0.414,0.185714285714286,0.632,0.8,0.623333333333333,0.0727272727272727,0.02,0.461481481481481,0.0166666666666667,0.171428571428571,0.0285714285714286,0.766666666666667
"bin_m4.cct118",0.346153846153846,0.207692307692308,0.1,0.0125,0.153333333333333,0.016,0.189230769230769,0.145454545454545,0.116666666666667,0.741,0.214285714285714,0.5,0.725,0.496969696969697,0.0363636363636364,0.02,0.362222222222222,0.0205,0.0571428571428571,0.0285714285714286,0.666666666666667
"bin_m4.cct152",0.354615384615385,0.148076923076923,0,0.1325,0.1,0,0.0507692307692308,0.290909090909091,0.166666666666667,0.537,0.0714285714285714,0.736,0.813333333333333,0.456666666666667,0.0936363636363636,0.02,0.642592592592593,0.0301666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m4.cct52",0.208461538461538,0.146538461538462,0.064,0.1225,0.146666666666667,0.0268,0.276923076923077,0.336363636363636,0.116666666666667,0.3,0.1,0.4048,0.591666666666667,0.550606060606061,0.157272727272727,0.02,0.433703703703704,0.0335,0.142857142857143,0.0285714285714286,0.655
"bin_m4.cct96",0.551538461538462,0.814615384615385,0.506,0.01,0.585333333333333,0.1336,0.640769230769231,0.805454545454545,0.416666666666667,0.901,0.342857142857143,1,0.981666666666667,0.96969696969697,0.275454545454545,0.1,0.816666666666667,0.0376666666666667,0.114285714285714,0.285714285714286,1
"bin_m4.mtb156_sub",0.581538461538462,0.118076923076923,0.28,0.01,0.0466666666666667,0.0344,0.243076923076923,0.0909090909090909,0.425,0.7,0.428571428571429,0.6296,0.85,0.724242424242424,0.111818181818182,0.02,0.441851851851852,0.0231666666666667,0.114285714285714,0.0285714285714286,0.85
"bin_m4.mtb157",0.503846153846154,0.315384615384615,0.064,0.01,0.166666666666667,0.0056,0.108461538461538,0.336363636363636,0.00833333333333333,0.537,0.0857142857142857,0.816,0.846666666666667,0.408181818181818,0.0936363636363636,0.108,0.395925925925926,0.0301666666666667,0.157142857142857,0.0285714285714286,0.761666666666667
"bin_m4.mtb169",0.238461538461538,0.175,0.1,0,0.133333333333333,0.016,0.127692307692308,0.145454545454545,0.158333333333333,0.611,0.185714285714286,0.4,0.808333333333333,0.366666666666667,0.0663636363636364,0.02,0.284444444444444,0.02,0.0571428571428571,0.0285714285714286,0.516666666666667
"bin_m4.mtb172",0.477692307692308,0.197307692307692,0.2,0.01,0.082,0,0.411538461538462,0.0909090909090909,0.175,0.718,0.428571428571429,0.4656,0.866666666666667,0.529393939393939,0.0936363636363636,0.02,0.208888888888889,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m4.mtb189",0.172307692307692,0.0611538461538462,0,0.01,0.16,0.0528,0.442307692307692,0.0181818181818182,0.166666666666667,0.718,0,0.5672,0.823333333333333,0.318787878787879,0.0481818181818182,0,0.130740740740741,0.0195,0.0571428571428571,0.0285714285714286,0.183333333333333
"bin_m4.mtb210",0.238461538461538,0.165384615384615,0.1,0.01,0.12,0.016,0.127692307692308,0.145454545454545,0.15,0.611,0.185714285714286,0.4,0.441666666666667,0.348484848484849,0.0663636363636364,0.02,0.303703703703704,0.02,0.0571428571428571,0.0285714285714286,0.483333333333333
"bin_m4.vmb102_sub",0.280769230769231,0.109615384615385,0.06,0.05625,0.0933333333333333,0.004,0.288461538461538,0.118181818181818,0.275,0.788,0.457142857142857,0.2888,0.741666666666667,0.303636363636364,0.0572727272727273,0.02,0.209259259259259,0.0221666666666667,0.0857142857142857,0.0757142857142857,0.376666666666667
"bin_m4.vmb145",0.346923076923077,0.0357692307692308,0,0.01,0.0686666666666667,0.0056,0.526923076923077,0.0181818181818182,0,0.718,0.414285714285714,0.1896,0.823333333333333,0.434848484848485,0.0481818181818182,0.02,0.19,0.0245,0.0571428571428571,0.0285714285714286,0.716666666666667
"bin_m4.vmb154",0.504615384615385,0.325,0.064,0.0575,0.113333333333333,0,0.385384615384615,0.336363636363636,0.0916666666666667,0.564,0.428571428571429,0.6456,0.98,0.528484848484849,0.0481818181818182,0.02,0.641481481481481,0.0218333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m4.vmb26_sub",0.370769230769231,0.149230769230769,0,0.01,0.06,0,0.0584615384615385,0.336363636363636,0.00833333333333333,0.513,0.428571428571429,0.7144,0.913333333333333,0.352727272727273,0.0481818181818182,0.02,0.604444444444444,0.0283333333333333,0.0857142857142857,0.0285714285714286,0.761666666666667
"bin_m4.vmb3",0.201538461538462,0.0884615384615385,0.04,0,0.08,0.004,0.0892307692307692,0.118181818181818,0.108333333333333,0.532,0.1,0.26,0.191666666666667,0.16969696969697,0.00909090909090909,0.02,0.154814814814815,0.01,0.0285714285714286,0.0285714285714286,0.183333333333333
"bin_m4.vmb39",0.47,0.337692307692308,0.064,0.01,0.188666666666667,0,0.108461538461538,0.336363636363636,0.0916666666666667,0.564,0.428571428571429,0.6456,0.933333333333333,0.588181818181818,0.0481818181818182,0.02,0.737037037037037,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m4.vmb51",0.149230769230769,0.0519230769230769,0.144,0.01,0.176,0.0056,0.25,0.0181818181818182,0.0833333333333333,0.85,0.0714285714285714,0.1616,0.471666666666667,0.136363636363636,0.0936363636363636,0.02,0.0777777777777778,0.0121666666666667,0.0571428571428571,0.0285714285714286,0.208333333333333
"bin_m4.vmb68",0.338461538461538,0.321538461538462,0.08,0.05625,0.198,0.0056,0.327692307692308,0.0181818181818182,0.25,0.799,0.0714285714285714,0.6728,0.823333333333333,0.727272727272727,0.0481818181818182,0.02,0.141851851851852,0.0283333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m4.vmb71",0.771538461538462,0.411923076923077,0.08,0.01,0.246,0.044,0.373846153846154,0.0909090909090909,0.25,0.799,0.428571428571429,0.7224,0.825,0.801212121212121,0.0572727272727273,0.02,0.622222222222222,0.0488333333333333,0.0857142857142857,0.0285714285714286,0.761666666666667
"bin_m4.vmb99",0.18,0.075,0.144,0.01,0.166666666666667,0.0056,0.25,0.336363636363636,0.166666666666667,0.718,0.0857142857142857,0.2208,0.605,0.142424242424242,0.0754545454545455,0.02,0.144814814814815,0.0121666666666667,0.0285714285714286,0.0285714285714286,0.0833333333333334
"bin_m6.cct108",0.270769230769231,0.176153846153846,0,0,0.078,0.0056,0.204615384615385,0.0181818181818182,0.416666666666667,0.7,0.821428571428571,0.7568,0.833333333333333,0.652727272727273,0.0663636363636364,0.02,0.355925925925926,0.0348333333333333,0.114285714285714,0.0757142857142857,0.755
"bin_m6.cct122",0.7,0.424615384615385,0.14,0.05625,0.208666666666667,0.0504,0.335384615384615,0.118181818181818,0.291666666666667,0.688,0.528571428571429,0.812,0.791666666666667,0.765151515151515,0.102727272727273,0.02,0.316296296296296,0.0388333333333333,0.0857142857142857,0.0285714285714286,0.845
"bin_m6.cct2_sub",0.337692307692308,0.359615384615385,0.18,0.01,0.249333333333333,0.016,0.381538461538462,0.336363636363636,0.166666666666667,0.837,0.2,0.8336,0.841666666666667,0.750909090909091,0.0845454545454545,0.02,0.540740740740741,0.0398333333333333,0.114285714285714,0.0285714285714286,0.805
"bin_m6.cct57",0.652307692307692,0.385769230769231,0.2,0.04625,0.0686666666666667,0.0112,0.288461538461538,0.0909090909090909,0.333333333333333,0.564,0.0857142857142857,0.7384,0.761666666666667,0.648181818181818,0.0936363636363636,0.02,0.316296296296296,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.716666666666667
"bin_m6.cct59",0.218461538461538,0.138846153846154,0,0.1225,0.136,0.0268,0.257692307692308,0.336363636363636,0.175,0.24,0.0857142857142857,0.3688,0.875,0.619090909090909,0.157272727272727,0.02,0.53,0.0335,0.142857142857143,0.0285714285714286,0.85
"bin_m6.mtb1",0.238461538461538,0.175,0.1,0,0.133333333333333,0.016,0.326923076923077,0.145454545454545,0.141666666666667,0.692,0.185714285714286,0.352,0.508333333333333,0.366666666666667,0.0663636363636364,0.02,0.320740740740741,0.02,0.0571428571428571,0.0285714285714286,0.5
"bin_m6.mtb114",0.375384615384615,0.312692307692308,0.2,0.05625,0.188666666666667,0,0.411538461538462,0.0909090909090909,0.175,0.718,0.428571428571429,0.1936,0.866666666666667,0.382727272727273,0.0481818181818182,0.02,0.186666666666667,0.0245,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m6.mtb118",0.156153846153846,0.121153846153846,0.06,0.01,0.0933333333333333,0.004,0.0892307692307692,0.118181818181818,0.133333333333333,0.562,0.114285714285714,0.3544,0.666666666666667,0.413636363636364,0.120909090909091,0.02,0.268518518518518,0.0138333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m6.mtb171_sub",0.531538461538462,0.375384615384615,0.28,0.01,0.232666666666667,0.0284,0.366153846153846,0.0181818181818182,0.416666666666667,0.799,0.414285714285714,0.7984,0.833333333333333,0.711212121212121,0.0936363636363636,0.02,0.382962962962963,0.0301666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m6.mtb193",0.613846153846154,0.372692307692308,0.17,0.01,0.188666666666667,0.0344,0.226153846153846,0.0909090909090909,0.25,0.799,0.428571428571429,0.8384,0.783333333333333,0.721818181818182,0.0936363636363636,0.02,0.236296296296296,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m6.mtb194",0.528461538461538,0.319615384615385,0.2,0.05625,0.255333333333333,0.0112,0.526923076923077,0.0181818181818182,0.333333333333333,0.799,0.414285714285714,0.8368,0.833333333333333,0.702121212121212,0.0936363636363636,0.02,0.526296296296296,0.0455,0.0571428571428571,0.0285714285714286,0.48
