Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5	Completeness	Contamination	Strain heterogeneity
m11.mtb229_sub	f__Lachnospiraceae (UID1255)	90	354	174	34	312	8	0	0	0	92.67	2.98	50
m11.mtb231_sub	f__Lachnospiraceae (UID1255)	90	354	174	6	334	13	1	0	0	97.59	5.66	0
m11.mtb241_sub	o__Clostridiales (UID1212)	172	263	149	29	227	7	0	0	0	93.01	2.95	42.86
m11.mtb242	o__Lactobacillales (UID374)	471	350	191	1	349	0	0	0	0	99.48	0	0
m11.mtb243	o__Bacteroidales (UID2617)	213	406	265	25	374	6	1	0	0	92.64	2.14	0
m11.mtb249	c__Clostridia (UID1118)	387	223	124	8	209	6	0	0	0	94.35	3.29	33.33
m11.mtb25	c__Clostridia (UID1118)	387	223	124	11	210	2	0	0	0	93.55	0.43	0
m11.mtb256_sub	o__Clostridiales (UID1212)	172	263	149	10	232	21	0	0	0	96.25	9.79	66.67
m11.mtb261_sub	f__Lachnospiraceae (UID1255)	90	354	174	83	260	11	0	0	0	80.19	3.33	45.45
m11.mtb265	f__Lachnospiraceae (UID1255)	90	354	174	31	312	11	0	0	0	90.98	2.78	9.09
m11.mtb30	o__Bacteroidales (UID2617)	213	406	265	8	390	8	0	0	0	97.55	2.1	0
m11.mtb32	f__Lachnospiraceae (UID1255)	90	354	174	15	307	31	1	0	0	96.07	10.1	44.12
m11.mtb36	k__Bacteria (UID2982)	88	230	148	35	194	1	0	0	0	78.72	0.68	0
m11.mtb37	o__Clostridiales (UID1120)	304	250	143	7	239	3	1	0	0	96.97	1.79	0
m11.mtb39	f__Lachnospiraceae (UID1286)	57	420	207	73	327	19	1	0	0	80.91	7.21	36.36
m11.mtb42	f__Lachnospiraceae (UID1255)	90	354	174	8	315	31	0	0	0	96.84	8.92	16.13
m11.mtb47	f__Lachnospiraceae (UID1255)	90	354	174	13	334	7	0	0	0	94.43	2.04	0
m11.mtb48_sub	k__Bacteria (UID2329)	174	149	89	16	126	7	0	0	0	84.83	5.54	0
m11.mtb55	f__Lachnospiraceae (UID1286)	57	420	207	26	377	17	0	0	0	95.46	4.06	35.29
m11.mtb57	o__Clostridiales (UID1212)	172	263	149	67	195	1	0	0	0	67.32	0.34	0
m11.mtb58	o__Clostridiales (UID1120)	304	250	143	8	242	0	0	0	0	96.48	0	0
m11.mtb59	c__Clostridia (UID1118)	387	223	124	25	190	8	0	0	0	85.89	2.53	0
m11.mtb60	o__Bacteroidales (UID2617)	213	406	265	18	371	17	0	0	0	95.09	1.97	41.18
m11.mtb63	o__Bacteroidales (UID2617)	213	406	265	45	349	12	0	0	0	92.81	2.92	25
m11.mtb64	f__Lachnospiraceae (UID1255)	90	354	174	26	313	15	0	0	0	92.35	4.74	0
m11.mtb68	f__Lachnospiraceae (UID1256)	33	333	171	18	310	5	0	0	0	94.74	2.05	0
m11.mtb69	f__Lachnospiraceae (UID1255)	90	354	174	20	330	4	0	0	0	94.83	2.3	0
m11.mtb75_sub	o__Clostridiales (UID1226)	155	278	158	9	187	76	6	0	0	97.43	32.63	38.3
m11.mtb76	f__Lachnospiraceae (UID1255)	90	354	174	34	311	8	0	1	0	92.74	4.41	14.29
m11.mtb87	o__Bacteroidales (UID2617)	213	406	265	5	393	7	1	0	0	98.3	2.45	10
m11.mtb88	p__Bacteroidetes (UID2605)	350	314	208	28	269	17	0	0	0	92.54	3.23	70.59
m11.mtb92	f__Lachnospiraceae (UID1286)	57	420	207	27	372	21	0	0	0	94.78	4.42	9.52
m11.mtb97	f__Lachnospiraceae (UID1255)	90	354	174	23	317	14	0	0	0	95.69	5.74	7.14
m11.mtb98	o__Bacteroidales (UID2617)	213	406	265	134	262	10	0	0	0	68.51	2.84	20
m11.mtb99	o__Bacteroidales (UID2617)	213	406	265	27	374	5	0	0	0	91.38	1.32	20
m11.mxb146_sub	c__Clostridia (UID1085)	35	420	196	50	364	6	0	0	0	83.33	0.91	33.33
m11.mxb18_sub	o__Clostridiales (UID1212)	172	261	148	6	247	8	0	0	0	96.62	2.93	0
m11.mxb20	c__Clostridia (UID1118)	387	223	124	11	193	18	1	0	0	94.35	4.49	57.14
m11.mxb207_sub	o__Clostridiales (UID1212)	172	263	149	157	88	14	3	1	0	32.02	4	0
m11.mxb3	p__Bacteroidetes (UID2605)	350	316	210	31	285	0	0	0	0	86.9	0	0
m11.mxb53	c__Clostridia (UID1118)	387	223	124	26	195	2	0	0	0	85.28	0.67	50
m11.mxb55	c__Clostridia (UID1118)	387	223	124	8	211	4	0	0	0	94.35	0.1	25
m11.mxb58	k__Bacteria (UID2565)	2921	152	93	3	149	0	0	0	0	97.85	0	0
m11.mxb6	f__Enterobacteriaceae (UID5121)	138	1162	336	16	1120	25	1	0	0	98.91	2.34	32.14
m11.mxb8_sub	c__Clostridia (UID1118)	387	223	124	104	98	20	1	0	0	43.95	11.11	8.7
m11.vmb101	f__Lachnospiraceae (UID1255)	90	354	174	93	256	5	0	0	0	79.47	2.37	40
m11.vmb104	f__Lachnospiraceae (UID1256)	33	333	171	41	282	10	0	0	0	87.79	4.09	10
m11.vmb111	o__Clostridiales (UID1212)	172	263	149	66	196	1	0	0	0	74.11	0.02	100
m11.vmb115	o__Lactobacillales (UID355)	490	336	184	3	330	3	0	0	0	98.78	0.58	66.67
m11.vmb122	o__Lactobacillales (UID355)	490	336	184	6	326	4	0	0	0	97.55	1.9	50
m11.vmb123	c__Clostridia (UID1118)	387	223	124	115	105	3	0	0	0	38.71	0.91	0
m11.vmb134_sub	c__Clostridia (UID1118)	387	223	124	9	212	2	0	0	0	95.11	0.81	50
m11.vmb142	o__Clostridiales (UID1212)	172	263	149	84	178	1	0	0	0	67.9	0.67	0
m11.vmb146_sub	f__Lachnospiraceae (UID1255)	90	354	174	74	270	10	0	0	0	79.82	3.62	30
m11.vmb149	p__Bacteroidetes (UID2605)	350	314	208	7	270	37	0	0	0	97.12	12.81	43.24
m11.vmb158	o__Clostridiales (UID1212)	172	263	149	16	246	0	0	0	1	90.83	0.17	77.78
m11.vmb160	k__Bacteria (UID3187)	2258	186	116	2	180	4	0	0	0	98.28	3.45	0
m11.vmb173	o__Clostridiales (UID1212)	172	263	149	16	246	1	0	0	0	92.84	0.34	0
m11.vmb178	k__Bacteria (UID2569)	434	278	186	2	273	3	0	0	0	99.19	1.61	0
m11.vmb184	o__Bacteroidales (UID2617)	213	406	265	77	326	3	0	0	0	82.58	0.94	33.33
m11.vmb191	o__Clostridiales (UID1212)	172	263	149	46	212	4	1	0	0	78.16	2.68	0
m11.vmb196_sub	c__Clostridia (UID1118)	387	223	124	69	149	5	0	0	0	68.95	1.5	0
m11.vmb199	o__Clostridiales (UID1212)	172	263	149	20	241	2	0	0	0	90.53	1.34	50
m11.vmb2	o__Clostridiales (UID1212)	172	263	149	65	195	3	0	0	0	81.97	1.68	33.33
m11.vmb200_sub	o__Clostridiales (UID1212)	172	263	149	111	133	19	0	0	0	54.93	8.27	0
m11.vmb214	k__Bacteria (UID2569)	434	278	186	6	272	0	0	0	0	97.04	0	0
m11.vmb25	c__Clostridia (UID1118)	387	223	124	39	183	1	0	0	0	80.21	0.03	0
m11.vmb31	k__Bacteria (UID1453)	901	171	117	46	117	8	0	0	0	79.57	5.16	25
m11.vmb32	c__Clostridia (UID1118)	387	223	124	10	211	2	0	0	0	94.76	0.05	50
m11.vmb37	o__Lactobacillales (UID355)	490	334	183	63	267	4	0	0	0	80.74	1.38	50
m11.vmb4	o__Bacteroidales (UID2617)	213	406	265	27	369	10	0	0	0	90.94	2.77	10
m11.vmb42_sub	k__Bacteria (UID2329)	174	149	89	69	72	8	0	0	0	37.83	1.66	12.5
m11.vmb45	f__Lachnospiraceae (UID1256)	33	333	171	44	285	4	0	0	0	86.35	1.17	25
m11.vmb56	f__Mycoplasmataceae (UID2414)	89	228	130	101	125	2	0	0	0	48.7	0.3	0
m11.vmb61	k__Bacteria (UID1453)	901	171	117	64	106	1	0	0	0	58.61	0.85	0
m11.vmb70	c__Clostridia (UID1118)	387	223	124	41	179	3	0	0	0	77.75	0.46	33.33
m11.vmb74	o__Clostridiales (UID1226)	155	278	158	24	254	0	0	0	0	90.3	0	0
m11.vmb80	c__Clostridia (UID1118)	387	223	124	5	217	1	0	0	0	96.37	0.03	0
m11.vmb84	o__Bacteroidales (UID2617)	213	406	265	31	366	9	0	0	0	91.51	2.14	22.22
m11.vmb91	c__Clostridia (UID1118)	387	223	124	11	211	0	1	0	0	93.95	0.05	0
m12.cct105	f__Lachnospiraceae (UID1255)	90	354	174	27	320	7	0	0	0	94.33	2.59	0
m12.cct107_sub	p__Bacteroidetes (UID2605)	350	314	208	25	236	44	9	0	0	94.7	23.33	30.99
m12.cct109_sub	o__Bacteroidales (UID2617)	213	406	265	185	159	53	6	2	1	53.58	24.43	4.3
m12.cct13	k__Bacteria (UID2329)	174	149	89	14	132	3	0	0	0	90.3	0.79	33.33
m12.cct139	k__Bacteria (UID2495)	2993	147	91	12	135	0	0	0	0	86.81	0	0
m12.cct144_sub	f__Lachnospiraceae (UID1286)	57	420	207	24	307	64	17	5	3	96.71	37.74	7.53
m12.cct153	o__Clostridiales (UID1212)	172	263	149	4	259	0	0	0	0	97.32	0	0
m12.cct21_sub	o__Clostridiales (UID1212)	172	263	149	62	197	3	0	1	0	69.42	2.77	0
m12.cct35_sub	o__Bacteroidales (UID2617)	213	406	265	65	328	13	0	0	0	84.92	3.63	61.54
m12.cct47	c__Clostridia (UID1085)	35	420	196	61	346	13	0	0	0	80.34	2.47	30.77
m12.cct52_sub	f__Lachnospiraceae (UID1256)	33	333	171	3	293	36	1	0	0	98.83	8.87	5.13
m12.cct60_sub	k__Bacteria (UID203)	5449	104	58	3	78	13	10	0	0	96.55	8.31	60.47
m12.cct61_sub	o__Campylobacterales (UID3068)	106	475	283	38	423	14	0	0	0	92.28	2.08	42.86
m12.cct82_sub	o__Clostridiales (UID1212)	172	263	149	33	228	2	0	0	0	89.53	0.69	50
m12.cct83_sub	o__Clostridiales (UID1212)	172	263	149	38	221	4	0	0	0	79.6	1.79	0
m12.cct84	k__Bacteria (UID1452)	924	161	108	68	91	2	0	0	0	59.69	1.85	0
m12.cct86	o__Clostridiales (UID1212)	172	263	149	25	230	8	0	0	0	88.63	1.73	37.5
m12.cct87_sub	o__Clostridiales (UID1212)	172	263	149	169	92	2	0	0	0	30.61	0.19	50
m12.cct96	f__Lachnospiraceae (UID1255)	90	354	174	55	291	7	1	0	0	85.15	2.56	20
m12.cct97_sub	k__Bacteria (UID2372)	131	177	106	51	124	2	0	0	0	73.46	1.89	0
m12.mtb107_sub	k__Bacteria (UID2495)	2993	147	91	63	73	11	0	0	0	61.87	9.41	0
m12.mtb109_sub	k__Bacteria (UID2569)	434	278	186	24	251	3	0	0	0	90.93	1.16	100
m12.mtb112	o__Bacteroidales (UID2617)	213	406	265	40	354	12	0	0	0	87.55	3.03	0
m12.mtb113_sub	o__Bacteroidales (UID2617)	213	406	265	30	354	22	0	0	0	93.73	2.18	31.82
m12.mtb114	k__Bacteria (UID2329)	174	149	89	41	105	3	0	0	0	79.47	2.81	33.33
m12.mtb121	o__Bacteroidales (UID2617)	213	406	265	68	337	1	0	0	0	79.43	0.38	0
m12.mtb122	g__Lactobacillus (UID380)	58	449	129	1	446	2	0	0	0	99.22	1.16	50
m12.mtb124	o__Bacteroidales (UID2617)	213	406	265	29	372	5	0	0	0	92.14	1.26	0
m12.mtb129	f__Lachnospiraceae (UID1255)	90	354	174	8	316	30	0	0	0	95.98	7.1	6.67
m12.mtb130_sub	k__Bacteria (UID2329)	174	149	89	7	137	5	0	0	0	92.7	4.04	0
m12.mtb141_sub	f__Lachnospiraceae (UID1286)	57	420	207	33	371	16	0	0	0	90.54	4.01	50
m12.mtb15	o__Bacteroidales (UID2617)	213	406	265	13	392	1	0	0	0	96.23	0.38	0
m12.mtb152	o__Bacteroidales (UID2617)	213	406	265	5	397	3	1	0	0	98.3	0.88	0
m12.mtb158	c__Clostridia (UID1118)	387	223	124	10	211	2	0	0	0	94.76	0.23	0
m12.mtb169	o__Bacteroidales (UID2617)	213	406	265	15	378	13	0	0	0	96.42	2.66	23.08
m12.mtb18	o__Bacteroidales (UID2617)	213	406	265	35	360	11	0	0	0	90.1	3.21	45.45
m12.mtb192	o__Clostridiales (UID1212)	172	263	149	2	247	14	0	0	0	98.66	4.74	0
m12.mtb199_sub	f__Lachnospiraceae (UID1286)	57	420	207	84	300	35	1	0	0	79.81	8.43	34.21
m12.mtb19_sub	c__Clostridia (UID1118)	387	223	124	23	189	11	0	0	0	89.97	5.5	36.36
m12.mtb29	k__Bacteria (UID1453)	901	171	117	14	155	2	0	0	0	88.89	0.85	0
m12.mtb30	o__Clostridiales (UID1212)	172	263	149	10	252	1	0	0	0	94.85	0.22	0
m12.mtb42_sub	o__Bacteroidales (UID2617)	213	406	265	344	61	1	0	0	0	8.37	0.19	0
m12.mtb43	o__Clostridiales (UID1212)	172	263	149	84	171	7	1	0	0	69.29	4.03	0
m12.mtb47_sub	c__Clostridia (UID1118)	387	223	124	11	207	5	0	0	0	93.55	1.91	20
m12.mtb49	o__Bacteroidales (UID2617)	213	406	265	27	375	4	0	0	0	92.52	0.89	75
m12.mtb50	o__Campylobacterales (UID3068)	106	477	284	4	469	4	0	0	0	99.37	0.53	25
m12.mtb51	f__Lachnospiraceae (UID1286)	57	420	207	26	387	7	0	0	0	94.42	2.21	0
m12.mtb53	p__Bacteroidetes (UID2605)	350	316	210	17	299	0	0	0	0	93.1	0	0
m12.mtb64	o__Bacteroidales (UID2617)	213	406	265	35	361	10	0	0	0	94.72	2.96	10
m12.mtb65_sub	f__Lachnospiraceae (UID1255)	90	354	174	30	300	23	1	0	0	92.08	7.12	19.23
m12.mtb67	k__Bacteria (UID2569)	434	278	186	4	269	5	0	0	0	97.85	1.88	20
m12.mtb68	o__Bacteroidales (UID2617)	213	406	265	32	355	18	1	0	0	89.69	5.38	66.67
m12.mtb69_sub	o__Bacteroidales (UID2617)	213	406	265	21	379	6	0	0	0	93.77	2.01	0
m12.mtb78	o__Rickettsiales (UID3809)	83	324	211	130	191	3	0	0	0	52.43	0.52	0
m12.mtb79_sub	f__Lachnospiraceae (UID1286)	57	420	207	133	281	6	0	0	0	64.1	1.61	16.67
m12.mtb81	o__Lactobacillales (UID355)	490	336	184	6	323	7	0	0	0	97.28	2.35	14.29
m12.mtb99_sub	f__Lachnospiraceae (UID1256)	33	333	171	29	290	14	0	0	0	91.3	5.22	14.29
m12.mxb127_sub	p__Actinobacteria (UID2112)	31	211	124	68	132	7	4	0	0	67.34	3.06	0
m12.mxb13	p__Bacteroidetes (UID2605)	350	314	208	4	302	7	1	0	0	98.08	3.29	0
m12.mxb15	p__Bacteroidetes (UID2605)	350	314	208	32	267	15	0	0	0	87.82	3.02	46.67
m12.mxb21_sub	o__Clostridiales (UID1212)	172	263	149	219	44	0	0	0	0	3.77	0	0
m12.mxb22_sub	f__Enterobacteriaceae (UID5121)	138	1162	336	709	435	17	1	0	0	47.78	1.86	35
m12.mxb23_sub	p__Bacteroidetes (UID2605)	350	314	208	259	55	0	0	0	0	8.81	0	0
m12.mxb29_sub	f__Lachnospiraceae (UID1255)	90	354	174	12	277	47	13	4	1	96.55	18.58	15
m12.mxb42_sub	f__Lachnospiraceae (UID1255)	90	354	174	45	266	42	1	0	0	90.54	11.91	35.56
m12.mxb52_sub	o__Bacteroidales (UID2617)	213	406	265	247	139	20	0	0	0	35.47	4.4	15
m12.mxb61	o__Campylobacterales (UID3068)	106	477	284	5	470	2	0	0	0	99.23	0.7	0
m12.mxb63	o__Bacteroidales (UID2617)	213	406	265	89	310	7	0	0	0	81.58	1.72	28.57
m12.mxb64	k__Bacteria (UID3187)	2258	186	116	2	179	5	0	0	0	98.28	4.31	20
m12.mxb67_sub	f__Lachnospiraceae (UID1255)	90	354	174	85	249	18	2	0	0	78.96	8.49	45.83
m12.mxb77_sub	o__Clostridiales (UID1212)	172	263	149	67	180	14	1	1	0	71.18	5.98	13.04
m12.mxb81_sub	o__Clostridiales (UID1226)	155	278	158	23	238	17	0	0	0	91.65	5.06	23.53
m12.mxb83_sub	o__Bacteroidales (UID2617)	213	406	265	100	301	5	0	0	0	76.56	1.26	20
m12.vmb0	c__Deltaproteobacteria (UID3218)	61	284	169	53	222	9	0	0	0	76.59	4.16	11.11
m12.vmb107	o__Clostridiales (UID1212)	172	263	149	60	202	1	0	0	0	75.03	0.02	0
m12.vmb108	p__Bacteroidetes (UID2605)	350	314	208	37	267	10	0	0	0	88.14	4.01	30
m12.vmb111	k__Bacteria (UID2565)	2921	152	93	24	125	3	0	0	0	91.5	2.21	66.67
m12.vmb121	k__Bacteria (UID2495)	2993	147	91	17	128	2	0	0	0	85.35	1.16	50
m12.vmb122	k__Bacteria (UID2329)	174	149	89	58	90	1	0	0	0	58.34	0.16	0
m12.vmb126_sub	o__Bacteroidales (UID2617)	213	406	265	37	352	17	0	0	0	92.38	4.88	29.41
m12.vmb135	o__Clostridiales (UID1212)	172	263	149	18	245	0	0	0	0	90.16	0	0
m12.vmb138	c__Clostridia (UID1118)	387	223	124	12	204	7	0	0	0	94.33	2.03	0
m12.vmb143	f__Lachnospiraceae (UID1255)	90	354	174	32	317	5	0	0	0	93.36	1.49	20
m12.vmb144	o__Clostridiales (UID1212)	172	263	149	24	235	3	1	0	0	88.81	1.16	33.33
m12.vmb152	o__Clostridiales (UID1226)	155	278	158	21	253	4	0	0	0	92.41	0.6	50
m12.vmb162	k__Bacteria (UID2328)	3167	126	75	7	114	5	0	0	0	94.97	3.49	20
m12.vmb29	k__Bacteria (UID2372)	131	177	106	34	143	0	0	0	0	95.28	0	0
m12.vmb31	o__Bacteroidales (UID2617)	213	406	265	55	342	9	0	0	0	84	3.02	33.33
m12.vmb38	k__Bacteria (UID203)	5449	104	58	4	87	13	0	0	0	94.67	4.15	76.92
m12.vmb44	c__Clostridia (UID1118)	387	223	124	59	155	9	0	0	0	77.79	4.25	77.78
m12.vmb45	o__Clostridiales (UID1226)	155	278	158	71	204	3	0	0	0	79.98	1.05	66.67
m12.vmb46	k__Bacteria (UID203)	5449	104	58	36	67	1	0	0	0	71.96	1.72	0
m12.vmb49	p__Proteobacteria (UID3887)	1487	256	160	2	253	1	0	0	0	98.75	0.62	0
m12.vmb51	k__Bacteria (UID2982)	88	230	148	49	174	7	0	0	0	71.75	2.28	28.57
m12.vmb59	k__Bacteria (UID2495)	2993	147	91	5	142	0	0	0	0	94.51	0	0
m12.vmb69_sub	o__Clostridiales (UID1212)	172	257	149	37	210	10	0	0	0	89.7	5.59	30
m12.vmb76	p__Bacteroidetes (UID2605)	350	314	208	36	276	2	0	0	0	96.17	0.96	0
m12.vmb81	k__Bacteria (UID2565)	2921	152	93	4	146	2	0	0	0	97.31	2.15	50
m12.vmb97_sub	c__Clostridia (UID1118)	387	223	124	31	177	15	0	0	0	87.99	6.22	20
m12.vmb98	f__Lachnospiraceae (UID1255)	90	354	174	6	337	11	0	0	0	97.59	4.33	9.09
m13.cct102_sub	k__Bacteria (UID2569)	434	278	186	49	190	38	1	0	0	85.67	14.74	39.02
m13.cct12_sub	k__Bacteria (UID1453)	901	171	117	69	83	18	1	0	0	54.45	11	47.62
m13.cct136_sub	c__Clostridia (UID1118)	387	223	124	5	217	1	0	0	0	96.77	0.4	0
m13.cct23_sub	o__Clostridiales (UID1226)	155	278	158	85	184	9	0	0	0	65.98	2.38	33.33
m13.cct38_sub	k__Bacteria (UID2372)	131	177	106	4	166	7	0	0	0	97.04	2.56	28.57
m13.cct44_sub	f__Lachnospiraceae (UID1255)	90	354	174	16	333	5	0	0	0	95.01	1.11	20
m13.cct59	k__Bacteria (UID3187)	2258	186	116	5	177	4	0	0	0	97.41	3.45	0
m13.cct62	o__Bacteroidales (UID2617)	213	406	265	49	348	9	0	0	0	87.87	2.56	22.22
m13.cct76_sub	g__Lactobacillus (UID380)	58	449	129	1	444	4	0	0	0	99.22	1.49	0
m13.cct78_sub	p__Actinobacteria (UID2112)	31	211	124	92	105	9	3	2	0	49.04	2.67	6.67
m13.cct87	o__Clostridiales (UID1212)	172	263	149	2	261	0	0	0	0	98.66	0	0
m13.cct90_sub	c__Clostridia (UID1118)	387	223	124	12	186	24	1	0	0	93.55	8.52	37.04
m13.cct95	p__Bacteroidetes (UID2605)	350	315	209	53	259	3	0	0	0	90.68	1.2	0
m13.mtb104_sub	o__Clostridiales (UID1212)	172	263	149	108	152	3	0	0	0	60.45	2.01	0
m13.mtb108	o__Clostridiales (UID1212)	172	263	149	10	247	6	0	0	0	93.96	3.24	0
m13.mtb11	c__Deltaproteobacteria (UID3218)	61	284	169	78	191	15	0	0	0	71.77	6.61	13.33
m13.mtb110	f__Lachnospiraceae (UID1255)	90	354	174	28	316	10	0	0	0	93.34	4.74	40
m13.mtb113_sub	o__Clostridiales (UID1212)	172	263	149	47	212	4	0	0	0	77.34	1.36	0
m13.mtb118_sub	p__Bacteroidetes (UID2605)	350	314	208	15	288	11	0	0	0	94.07	4.02	36.36
m13.mtb12	o__Lactobacillales (UID355)	490	336	184	1	331	4	0	0	0	99.46	1.65	0
m13.mtb123	o__Bacteroidales (UID2617)	213	406	265	6	371	29	0	0	0	97.92	9.43	96.55
m13.mtb129	f__Lachnospiraceae (UID1255)	90	354	174	18	333	3	0	0	0	93.97	1.25	0
m13.mtb131	f__Enterobacteriaceae (UID5124)	134	1173	336	6	1150	16	1	0	0	99.6	2.09	47.37
m13.mtb144	c__Clostridia (UID1085)	35	420	196	40	377	3	0	0	0	86.48	0.47	0
m13.mtb145	p__Bacteroidetes (UID2605)	350	314	208	26	274	14	0	0	0	94.46	4.89	28.57
m13.mtb152	p__Bacteroidetes (UID2605)	350	314	208	3	303	7	1	0	0	98.56	2.56	0
m13.mtb153_sub	k__Bacteria (UID203)	5449	104	58	43	57	4	0	0	0	65.96	6.03	25
m13.mtb154_sub	f__Lachnospiraceae (UID1286)	57	420	207	7	380	31	1	1	0	97.52	13.24	25
m13.mtb155	o__Bacteroidales (UID2617)	213	406	265	22	382	2	0	0	0	93.77	0.75	50
m13.mtb159	f__Lachnospiraceae (UID1286)	57	420	207	4	390	25	1	0	0	98.07	7.44	21.43
m13.mtb164_sub	o__Clostridiales (UID1212)	172	263	149	22	208	30	2	1	0	93.76	13.16	2.38
m13.mtb171	k__Bacteria (UID2495)	2993	147	91	37	109	1	0	0	0	70.56	0.1	100
m13.mtb176	p__Bacteroidetes (UID2605)	350	316	210	14	302	0	0	0	0	94.52	0	0
m13.mtb180	k__Bacteria (UID2329)	174	149	89	4	143	2	0	0	0	95.51	1.69	0
m13.mtb182	o__Bacteroidales (UID2617)	213	406	265	7	388	11	0	0	0	97.92	2.83	0
m13.mtb194	g__Lactobacillus (UID377)	91	430	154	4	425	1	0	0	0	98.89	0.22	0
m13.mtb197	c__Clostridia (UID1118)	387	223	124	25	190	8	0	0	0	87.7	4.7	100
m13.mtb198_sub	o__Bacteroidales (UID2617)	213	406	265	13	350	43	0	0	0	96.04	10.75	32.56
m13.mtb199	k__Bacteria (UID1453)	901	171	117	51	119	1	0	0	0	62.03	0.85	0
m13.mtb2	f__Lachnospiraceae (UID1255)	90	354	174	6	345	3	0	0	0	98.56	1.34	0
m13.mtb205	o__Bacteroidales (UID2617)	213	406	265	4	385	17	0	0	0	99.06	5.22	0
m13.mtb206	o__Clostridiales (UID1226)	155	278	158	24	247	7	0	0	0	91.19	3.38	28.57
m13.mtb214	o__Bacteroidales (UID2617)	213	406	265	28	362	16	0	0	0	91.51	3.73	25
m13.mtb221	o__Bacteroidales (UID2617)	213	406	265	18	388	0	0	0	0	94.91	0	0
m13.mtb225	o__Bacteroidales (UID2617)	213	406	265	67	331	8	0	0	0	86.35	1.72	37.5
m13.mtb226_sub	c__Clostridia (UID1118)	387	223	124	12	207	4	0	0	0	93.95	1.84	0
m13.mtb25	f__Lachnospiraceae (UID1255)	90	354	174	24	328	2	0	0	0	91.24	1.15	0
m13.mtb32	o__Bacteroidales (UID2617)	213	406	265	7	392	7	0	0	0	97.92	1.89	42.86
m13.mtb33	o__Clostridiales (UID1212)	172	263	149	62	192	9	0	0	0	83.22	3.36	55.56
m13.mtb34	o__Bacteroidales (UID2617)	213	406	265	28	352	26	0	0	0	92.89	4.46	92.31
m13.mtb40	o__Bacteroidales (UID2617)	213	406	265	15	380	11	0	0	0	96.42	2.29	18.18
m13.mtb46	f__Lachnospiraceae (UID1255)	90	354	174	13	328	11	2	0	0	93.97	6.4	5.88
m13.mtb47	f__Lachnospiraceae (UID1256)	33	333	171	13	314	4	2	0	0	94.15	2.14	0
m13.mtb48	o__Lactobacillales (UID374)	471	350	191	1	349	0	0	0	0	99.48	0	0
m13.mtb5	f__Lachnospiraceae (UID1255)	90	354	174	11	320	21	2	0	0	95.93	5.56	62.96
m13.mtb54	o__Bacteroidales (UID2617)	213	406	265	14	387	5	0	0	0	96.42	1.51	0
m13.mtb55	p__Bacteroidetes (UID2605)	350	314	208	26	285	3	0	0	0	89.74	1.44	0
m13.mtb58	k__Bacteria (UID2495)	2993	147	91	48	99	0	0	0	0	65.06	0	0
m13.mtb59_sub	o__Clostridiales (UID1226)	155	278	158	29	241	8	0	0	0	89.87	3.36	12.5
m13.mtb61	k__Bacteria (UID1453)	901	171	117	76	90	4	1	0	0	47.07	0.47	42.86
m13.mtb72_sub	f__Lachnospiraceae (UID1255)	90	354	174	50	274	30	0	0	0	87.63	5.53	43.33
m13.mtb75	k__Bacteria (UID2565)	2921	152	93	3	149	0	0	0	0	97.85	0	0
m13.mtb83	k__Bacteria (UID203)	5449	104	58	0	78	26	0	0	0	100	5.02	34.62
m13.mtb85	o__Rickettsiales (UID3809)	83	324	211	86	234	4	0	0	0	67.3	1.66	0
m13.mtb86	o__Bacteroidales (UID2617)	213	406	265	68	335	3	0	0	0	84.81	0.94	66.67
m13.mtb92_sub	f__Lachnospiraceae (UID1255)	90	354	174	20	316	18	0	0	0	91.65	5.75	27.78
m13.mtb94	p__Bacteroidetes (UID2605)	350	314	208	6	303	5	0	0	0	97.82	1.52	20
m13.mtb95	f__Lachnospiraceae (UID1255)	90	354	174	19	329	5	1	0	0	94.91	3.18	0
m13.mtb96_sub	f__Lachnospiraceae (UID1255)	90	354	174	22	301	28	3	0	0	96.09	9.01	5.41
m13.mtb98	k__Bacteria (UID2982)	88	230	148	37	192	1	0	0	0	77.36	0.68	0
m13.mxb174_sub	o__Clostridiales (UID1212)	172	261	148	63	192	5	1	0	0	80.09	3.83	12.5
m13.mxb18	o__Clostridiales (UID1212)	172	263	149	10	252	1	0	0	0	94.85	0.22	0
m13.mxb183_sub	c__Clostridia (UID1118)	387	223	124	94	117	11	1	0	0	56.62	6.05	7.14
m13.mxb186_sub	k__Bacteria (UID2372)	131	177	106	54	117	6	0	0	0	68.1	1.53	0
m13.mxb19_sub	c__Clostridia (UID1118)	387	223	124	18	197	7	1	0	0	89.92	3.28	10
m13.mxb22_sub	o__Bacteroidales (UID2617)	213	406	265	34	360	9	3	0	0	89.25	4.36	11.11
m13.mxb31	f__Mycoplasmataceae (UID2414)	89	228	130	0	227	1	0	0	0	100	0.38	0
m13.mxb50	o__Campylobacterales (UID3068)	106	476	283	0	476	0	0	0	0	100	0	0
m13.mxb52	o__Campylobacterales (UID3068)	106	475	283	3	470	1	1	0	0	99.71	0.76	25
m13.mxb55_sub	c__Clostridia (UID1118)	387	223	124	13	209	1	0	0	0	93.55	0.03	0
m13.mxb57	p__Proteobacteria (UID3887)	1487	256	160	2	253	1	0	0	0	98.75	0.62	0
m13.mxb60_sub	o__Clostridiales (UID1212)	172	261	148	6	254	1	0	0	0	96.62	0.68	0
